,PLAYER_ID,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,TEAM_ID_Advanced,AGE_Advanced,GP_Advanced,W_Advanced,L_Advanced,W_PCT_Advanced,MIN_Advanced,E_OFF_RATING_Advanced,OFF_RATING_Advanced,sp_work_OFF_RATING_Advanced,E_DEF_RATING_Advanced,DEF_RATING_Advanced,sp_work_DEF_RATING_Advanced,E_NET_RATING_Advanced,NET_RATING_Advanced,sp_work_NET_RATING_Advanced,AST_PCT_Advanced,AST_TO_Advanced,AST_RATIO_Advanced,OREB_PCT_Advanced,DREB_PCT_Advanced,REB_PCT_Advanced,TM_TOV_PCT_Advanced,E_TOV_PCT_Advanced,EFG_PCT_Advanced,TS_PCT_Advanced,USG_PCT_Advanced,E_USG_PCT_Advanced,E_PACE_Advanced,PACE_Advanced,PACE_PER40_Advanced,sp_work_PACE_Advanced,PIE_Advanced,POSS_Advanced,FGM_Advanced,FGA_Advanced,FGM_PG_Advanced,FGA_PG_Advanced,FG_PCT_Advanced,GP_RANK_Advanced,W_RANK_Advanced,L_RANK_Advanced,W_PCT_RANK_Advanced,MIN_RANK_Advanced,E_OFF_RATING_RANK_Advanced,OFF_RATING_RANK_Advanced,sp_work_OFF_RATING_RANK_Advanced,E_DEF_RATING_RANK_Advanced,DEF_RATING_RANK_Advanced,sp_work_DEF_RATING_RANK_Advanced,E_NET_RATING_RANK_Advanced,NET_RATING_RANK_Advanced,sp_work_NET_RATING_RANK_Advanced,AST_PCT_RANK_Advanced,AST_TO_RANK_Advanced,AST_RATIO_RANK_Advanced,OREB_PCT_RANK_Advanced,DREB_PCT_RANK_Advanced,REB_PCT_RANK_Advanced,TM_TOV_PCT_RANK_Advanced,E_TOV_PCT_RANK_Advanced,EFG_PCT_RANK_Advanced,TS_PCT_RANK_Advanced,USG_PCT_RANK_Advanced,E_USG_PCT_RANK_Advanced,E_PACE_RANK_Advanced,PACE_RANK_Advanced,sp_work_PACE_RANK_Advanced,PIE_RANK_Advanced,FGM_RANK_Advanced,FGA_RANK_Advanced,FGM_PG_RANK_Advanced,FGA_PG_RANK_Advanced,FG_PCT_RANK_Advanced,TEAM_COUNT_Advanced,TEAM_ID_Misc,AGE_Misc,GP_Misc,W_Misc,L_Misc,W_PCT_Misc,MIN_Misc,PTS_OFF_TOV_Misc,PTS_2ND_CHANCE_Misc,PTS_FB_Misc,PTS_PAINT_Misc,OPP_PTS_OFF_TOV_Misc,OPP_PTS_2ND_CHANCE_Misc,OPP_PTS_FB_Misc,OPP_PTS_PAINT_Misc,BLK_Misc,BLKA_Misc,PF_Misc,PFD_Misc,NBA_FANTASY_PTS_Misc,GP_RANK_Misc,W_RANK_Misc,L_RANK_Misc,W_PCT_RANK_Misc,MIN_RANK_Misc,PTS_OFF_TOV_RANK_Misc,PTS_2ND_CHANCE_RANK_Misc,PTS_FB_RANK_Misc,PTS_PAINT_RANK_Misc,OPP_PTS_OFF_TOV_RANK_Misc,OPP_PTS_2ND_CHANCE_RANK_Misc,OPP_PTS_FB_RANK_Misc,OPP_PTS_PAINT_RANK_Misc,BLK_RANK_Misc,BLKA_RANK_Misc,PF_RANK_Misc,PFD_RANK_Misc,NBA_FANTASY_PTS_RANK_Misc,TEAM_COUNT_Misc,TEAM_ID_Scoring,AGE_Scoring,GP_Scoring,W_Scoring,L_Scoring,W_PCT_Scoring,MIN_Scoring,PCT_FGA_2PT_Scoring,PCT_FGA_3PT_Scoring,PCT_PTS_2PT_Scoring,PCT_PTS_2PT_MR_Scoring,PCT_PTS_3PT_Scoring,PCT_PTS_FB_Scoring,PCT_PTS_FT_Scoring,PCT_PTS_OFF_TOV_Scoring,PCT_PTS_PAINT_Scoring,PCT_AST_2PM_Scoring,PCT_UAST_2PM_Scoring,PCT_AST_3PM_Scoring,PCT_UAST_3PM_Scoring,PCT_AST_FGM_Scoring,PCT_UAST_FGM_Scoring,FGM_Scoring,FGA_Scoring,FG_PCT_Scoring,GP_RANK_Scoring,W_RANK_Scoring,L_RANK_Scoring,W_PCT_RANK_Scoring,MIN_RANK_Scoring,PCT_FGA_2PT_RANK_Scoring,PCT_FGA_3PT_RANK_Scoring,PCT_PTS_2PT_RANK_Scoring,PCT_PTS_2PT_MR_RANK_Scoring,PCT_PTS_3PT_RANK_Scoring,PCT_PTS_FB_RANK_Scoring,PCT_PTS_FT_RANK_Scoring,PCT_PTS_OFF_TOV_RANK_Scoring,PCT_PTS_PAINT_RANK_Scoring,PCT_AST_2PM_RANK_Scoring,PCT_UAST_2PM_RANK_Scoring,PCT_AST_3PM_RANK_Scoring,PCT_UAST_3PM_RANK_Scoring,PCT_AST_FGM_RANK_Scoring,PCT_UAST_FGM_RANK_Scoring,FGM_RANK_Scoring,FGA_RANK_Scoring,FG_PCT_RANK_Scoring,TEAM_COUNT_Scoring,TEAM_ID_Usage,AGE_Usage,GP_Usage,W_Usage,L_Usage,W_PCT_Usage,MIN_Usage,USG_PCT_Usage,PCT_FGM_Usage,PCT_FGA_Usage,PCT_FG3M_Usage,PCT_FG3A_Usage,PCT_FTM_Usage,PCT_FTA_Usage,PCT_OREB_Usage,PCT_DREB_Usage,PCT_REB_Usage,PCT_AST_Usage,PCT_TOV_Usage,PCT_STL_Usage,PCT_BLK_Usage,PCT_BLKA_Usage,PCT_PF_Usage,PCT_PFD_Usage,PCT_PTS_Usage,GP_RANK_Usage,W_RANK_Usage,L_RANK_Usage,W_PCT_RANK_Usage,MIN_RANK_Usage,USG_PCT_RANK_Usage,PCT_FGM_RANK_Usage,PCT_FGA_RANK_Usage,PCT_FG3M_RANK_Usage,PCT_FG3A_RANK_Usage,PCT_FTM_RANK_Usage,PCT_FTA_RANK_Usage,PCT_OREB_RANK_Usage,PCT_DREB_RANK_Usage,PCT_REB_RANK_Usage,PCT_AST_RANK_Usage,PCT_TOV_RANK_Usage,PCT_STL_RANK_Usage,PCT_BLK_RANK_Usage,PCT_BLKA_RANK_Usage,PCT_PF_RANK_Usage,PCT_PFD_RANK_Usage,PCT_PTS_RANK_Usage,TEAM_COUNT_Usage,TEAM_ID_Defense,AGE_Defense,GP_Defense,W_Defense,L_Defense,W_PCT_Defense,MIN_Defense,DEF_RATING_Defense,DREB_Defense,DREB_PCT_Defense,PCT_DREB_Defense,STL_Defense,PCT_STL_Defense,BLK_Defense,PCT_BLK_Defense,OPP_PTS_OFF_TOV_Defense,OPP_PTS_2ND_CHANCE_Defense,OPP_PTS_FB_Defense,OPP_PTS_PAINT_Defense,DEF_WS_Defense,DEF_WS_RAW_Defense,GP_RANK_Defense,W_RANK_Defense,L_RANK_Defense,W_PCT_RANK_Defense,MIN_RANK_Defense,DEF_RATING_RANK_Defense,DREB_RANK_Defense,DREB_PCT_RANK_Defense,PCT_DREB_RANK_Defense,STL_RANK_Defense,PCT_STL_RANK_Defense,BLK_RANK_Defense,PCT_BLK_RANK_Defense,OPP_PTS_OFF_TOV_RANK_Defense,OPP_PTS_2ND_CHANCE_RANK_Defense,OPP_PTS_FB_RANK_Defense,OPP_PTS_PAINT_RANK_Defense,DEF_WS_RANK_Defense,MIN_AVG,FG3M_AVG,FGM_AVG,FTM_AVG,OREB_AVG,DREB_AVG,AST_AVG,TOV_AVG,STL_AVG,BLK_AVG,PF_AVG,PFD_AVG,PTS_OFF_TOV_Misc_AVG,PTS_2ND_CHANCE_Misc_AVG,PTS_FB_Misc_AVG,PTS_PAINT_Misc_AVG,OPP_PTS_OFF_TOV_Misc_AVG,OPP_PTS_2ND_CHANCE_Misc_AVG,OPP_PTS_FB_Misc_AVG,OPP_PTS_PAINT_Misc_AVG,OPP_PTS_OFF_TOV_Defense_AVG,OPP_PTS_FB_Defense_AVG,OPP_PTS_2ND_CHANCE_Defense_AVG,OPP_PTS_PAINT_Defense_AVG,POSS_Advanced_AVG,PTS_AVG,REB_AVG
PLAYER_ID,1.0,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.08366432324651903,-0.11006772546507548,-0.08720594530583681,-0.08132593655944349,-0.030309488485332787,-0.005426503382371809,-0.015850144095027188,-0.16285333627243093,-0.160674929810336,-0.09607637891932849,-0.0005768117146465112,-0.10382173430646331,-0.07643953522086457,-0.16957289458221145,-0.1147232369643527,-0.02082909632095378,-0.05497584363751159,0.04265742676474595,0.09495573586765681,-0.16409594922047133,-0.11949936804909847,-0.0759620286464345,-0.13747456542740852,-0.10749887224252896,-0.17306858269345907,-0.13067430869386132,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.07973210532863018,0.08598422539674873,0.0862393085637736,0.08188561333526323,0.09971234384379103,0.0125292126498958,-0.011523953662843847,0.08326568623625169,0.15313335421817756,0.14704832784212887,0.12997268871784928,-0.03251396320183771,0.07731249381375763,0.06249986098633438,0.1587211324968429,0.09343602780906357,0.02617793785323939,0.08466753771358534,0.05526889661902595,0.09384181677903082,0.1585053132970594,0.1029061739914311,0.07466862557388873,0.12366553246789597,0.10394464385785587,0.12436065249197037,0.11838909332671664,-0.14325625654040475,0.06588172880574784,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.14968080179319423,-0.12729513146114488,-0.12369493067894144,-0.12369493067894144,-0.015531443937739664,-0.03404177328161691,-0.03404177328161691,-0.07825450197836663,-0.06622125242761501,-0.06622125242761501,-0.1655824315945318,-0.1251927717403614,-0.1465271949219244,-0.0035963707729098973,-0.07771159051111935,-0.06203475004530277,-0.01640991462447303,-0.016518481352456517,-0.0808704301441789,-0.13340250671108023,-0.10693045460745085,-0.10525950034983102,0.04855107538082412,0.05841167655852066,0.05850001709526922,0.05841167655852066,-0.19477941137168353,-0.08117838037264034,-0.11006772546507548,-0.08720594530583681,-0.14813024080195872,-0.12276117967681859,-0.08132593655944349,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.07973210532863018,0.14796189553032896,0.14157798637955876,0.13496718491674708,0.13496718491674708,-0.025781171139566312,-0.04259004621176193,-0.04259004621176193,0.08912851575909937,0.07119035532121097,0.07119035532121097,0.16395371897776728,0.13199126502969036,0.1371209107112934,-0.0386403426620375,0.034912541649388576,0.021498118029784,0.0094600675074412,0.010960058947753721,0.08445079691999041,0.14076247072683049,0.09407272404238425,0.09212608187254723,-0.0699744729343923,-0.07831648365854904,-0.07831648365854904,0.17718264220818053,0.0862393085637736,0.08188561333526323,0.11276762250784601,0.10146114242118094,0.09971234384379103,-0.14325625654040475,0.06588172880574784,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.08366432324651903,0.00626906031231825,-0.06556475644738957,0.08436719250393013,-0.058563132210182514,-0.06815452711732994,-0.04812461463403981,-0.10331535167573319,-0.07098391493114643,-0.05497584363751159,0.04265742676474595,0.09495573586765681,-0.16409594922047133,-0.13747456542740852,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.08041551974122885,0.08598422539674873,-0.03542976244089033,0.052805161244747184,-0.14316829353401203,0.023092750149721498,-0.07155589058275334,-0.04756327926443119,-0.10680294151331203,-0.07272065242986095,0.08466753771358534,0.05526889661902595,0.09384181677903082,0.1585053132970594,0.12366553246789597,-0.14325625654040475,0.06588172880574784,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.14968080179319423,-0.07415078255731893,0.07415078255731912,-0.013426616028528845,-0.27939978158428713,0.06023619217196306,0.31378520733485,-0.1806716807501305,0.3305729206810175,0.061990755843956497,0.10406845879314491,-0.10402300180834854,0.11888645205992018,-0.1124048386950491,0.11802472583810357,-0.11806733328507177,-0.11006772546507548,-0.08720594530583681,-0.08132593655944349,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.07973210532863018,0.14796189553032896,0.06611059913129087,-0.06503516251564524,0.011093509438451476,0.2141849640336194,-0.05550605312432906,-0.321376456798976,0.1500749404414546,-0.3255705972023175,-0.07252857708701882,-0.1002220320557986,0.1007899831588734,-0.1780426051795168,0.12836626822806727,-0.11441088608898924,0.11466391485249047,0.0862393085637736,0.08188561333526323,0.09971234384379103,-0.14325625654040475,0.06588172880574784,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.08364723840133967,-0.10693045460745085,-0.09077952359482025,-0.07546280158494378,0.01511590683685008,0.037953147651420174,-0.16838261403494428,-0.1643003939121234,-0.0181410037768807,-0.06187791034715686,-0.05091199987763551,-0.1510190759852081,-0.11563954020691329,0.014398010774271455,-0.03618210207350592,0.04375379764918814,0.13331747387472614,-0.18919450454813883,-0.11117662052392809,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.07973210532863018,0.08598422539674873,0.09407272404238425,0.05671979827011989,0.06980318642137066,-0.010799475955887861,-0.0398349615486877,0.15586566418294687,0.1517882926681092,-0.01769223997207338,0.01982024454896639,0.011650045000808027,0.16012063331092163,-0.10054261289658702,-0.0067067839869166535,0.051340876422239924,0.035715244195398774,0.14788205178578925,0.17787727076893414,0.08900329633058635,-0.14325625654040475,0.06588172880574784,-0.7135393220997012,0.04808250491141474,-0.02255699245617017,0.07965460871850742,-0.07214992164889167,-0.08366432324651903,-0.03404177328161691,-0.10382173430646331,-0.07771159051111935,-0.06187791034715686,-0.02082909632095378,0.014398010774271455,-0.05497584363751159,-0.03618210207350592,-0.06815452711732994,-0.04812461463403981,-0.10331535167573319,-0.07098391493114643,-0.020623897886164432,-0.020624847499954524,-0.0413095917066759,0.04874467401356048,0.07616407505236707,0.07973210532863018,0.08598422539674873,-0.04259004621176193,0.07731249381375763,0.034912541649388576,0.01982024454896639,0.02617793785323939,-0.0067067839869166535,0.08466753771358534,0.051340876422239924,-0.07155589058275334,-0.04756327926443119,-0.10680294151331203,-0.07272065242986095,0.037316603870311785,-0.14980173944683628,-0.06135311301335876,-0.14821083779397531,-0.18592713378816667,-0.016817017694260247,-0.12551796208447694,-0.18736911231359002,-0.13511196732056882,-0.05756879306271887,-0.0638914130161279,0.07388581442380471,-0.19423504363828675,-0.018010968982863248,-0.08477788978064425,0.07073586213549983,-0.07935485669631902,-0.11515606928454027,-0.09856857156102766,-0.15719144535723437,-0.12491105596646558,-0.11515606928454027,-0.15719144535723437,-0.09856857156102766,-0.12491105596646558,-0.14653831561801908,-0.1577380507408445,-0.0985955444017571
AGE,-0.7135393220997012,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.14063847215677439,0.11888134764584118,0.09697534060312488,0.07674668625896984,0.15767667381669645,0.11515140534010218,0.09455841589365419,0.09359086876744904,0.07094616275313881,0.16207058101653432,-0.04716004672469697,0.0901135996348287,0.05048017831508541,0.17909264443517378,0.04712894217707962,0.0844421808083956,-0.028045421680072298,-0.13414873328731147,-0.06035300628199907,0.0886662852249632,0.12925794409768937,0.26837566859254053,0.14120901019850515,0.06435495954142072,0.10095508248733731,0.14196998023530094,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.25470947630449703,-0.13841213593854454,-0.08986246627627495,-0.0834227452501369,-0.09424832869828098,-0.1086305033617313,-0.07220293195740204,-0.21569478116260607,-0.031533200956283,-0.010845687801482299,-0.184446699754281,0.05304572262166101,-0.07023969563849565,-0.04462164038820345,-0.1864892913735373,-0.019674305152208492,-0.11379062233668445,-0.038168011732954775,-0.15848523744981213,-0.06811886677694987,-0.0530685342424634,-0.10335505989536642,-0.2524213049237583,-0.13253774397461057,-0.03216621496389407,-0.08586061923099063,-0.1322375175862194,0.17790076853244388,-0.212268699992321,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.16669264141515325,0.3219950195074438,0.3094799591235023,0.3094799591235023,-0.10444795358507689,-0.0845060189353416,-0.0845060189353416,0.27675398944714674,0.2607558896384409,0.2607558896384409,0.13388810605757645,0.29597380412464525,0.22236623208378484,-0.06157620006125506,0.016185110318356073,-0.004379903770121179,-0.14696620611318797,-0.14783656098853887,0.19862776284682915,0.222825569247066,0.006069557565715448,0.005858721059670685,-0.1774158309809251,-0.17835056531741245,-0.1784713901897019,-0.17835056531741245,0.16710288850991736,0.13005384670802964,0.11888134764584118,0.09697534060312488,0.11810434623773652,0.09387183446362529,0.07674668625896984,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.25470947630449703,-0.16177022513377987,-0.33196703335387645,-0.321166115049093,-0.321166115049093,-0.08886947809140189,-0.06782780924798897,-0.06782780924798897,-0.27380013424770655,-0.25727485028180036,-0.25727485028180036,-0.13759931193134273,-0.30506811803160516,-0.20793995704574106,0.09031500943474308,0.013859458475372533,0.028800004824947545,-0.17561180914384933,-0.17776887222065316,-0.22283881191508265,-0.2490243539686892,0.014321571932355871,0.01524311252607234,0.19653732182539002,0.1929456301967501,0.1929456301967501,-0.17652965251803662,-0.08986246627627495,-0.0834227452501369,-0.08093058356074741,-0.06185697135057326,-0.09424832869828098,0.17790076853244388,-0.212268699992321,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.14063847215677439,0.03445684269582308,0.04354808281385209,-0.08311632447924663,0.005741058569658663,0.04181089691883568,0.06925244290498646,0.10235553686198809,0.10432051850630429,-0.028045421680072298,-0.13414873328731147,-0.06035300628199907,0.0886662852249632,0.14120901019850515,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.2552664045275451,-0.13841213593854454,-0.007523562166498993,-0.03739874077136214,0.1471714244691433,0.0472238018606563,0.05025104468113296,0.07154488152321371,0.10215646067378621,0.10595469997572489,-0.038168011732954775,-0.15848523744981213,-0.06811886677694987,-0.0530685342424634,-0.13253774397461057,0.17790076853244388,-0.212268699992321,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.16669264141515325,-0.06993246791206416,0.0699324679120638,-0.10020042444210361,0.23705012167885792,0.09268428265798241,-0.3476501316152791,-0.014569527399578137,-0.24825490176514992,-0.1591139417411654,-0.039765465087687406,0.039737478062127546,-0.06433996847243317,0.06099113382616311,-0.005293012622224617,0.005313664140215219,0.11888134764584118,0.09697534060312488,0.07674668625896984,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.25470947630449703,-0.16177022513377987,0.08607629172543313,-0.08805687650987003,0.10945002432385277,-0.16879058794738858,-0.093890646013626,0.3278281879204277,0.044547250671971614,0.25082499217350074,0.18171056775759065,0.024089791888614244,-0.025738804205255286,0.08348802527121724,-0.05150926843088675,-0.012577653952408629,0.01244670514607646,-0.08986246627627495,-0.0834227452501369,-0.09424832869828098,0.17790076853244388,-0.212268699992321,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.14065482847492725,0.006069557565715448,0.005950673631098723,0.0067188662733113635,0.067776812542382,0.04106037906620316,0.020038903219992542,-0.004180378411979751,-0.03591347350619481,-0.0014227255073972394,-0.014280971698057168,0.1299830050219625,-0.002103106580322523,0.005731079312704744,-0.04826872966599497,-0.18291524291813271,-0.16732311652791523,0.02932086313101038,0.02720852241261757,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.25470947630449703,-0.13841213593854454,0.014321571932355871,0.016183862086963034,-0.0015250569986044855,-0.07139458147029136,-0.04135381180863639,0.02783042138209578,0.03952516293446278,0.060437917597960224,0.03133352362827155,0.04111939409745312,-0.14262386709874944,-0.02293858404044793,-0.017319131153159688,0.007719622091907042,-0.18320979955583097,-0.1721464181624934,-0.009083643731327598,-0.007532697769206911,0.17790076853244388,-0.212268699992321,1.0,0.02074974034399676,0.2135384114165588,-0.22627809720102474,0.2552371312069932,0.14063847215677439,-0.0845060189353416,0.0901135996348287,0.016185110318356073,-0.0014227255073972394,0.0844421808083956,0.005731079312704744,-0.028045421680072298,-0.04826872966599497,0.04181089691883568,0.06925244290498646,0.10235553686198809,0.10432051850630429,0.14971623840153986,0.14973028117404208,-0.025201831256865485,-0.2326182182517604,-0.20481425029844014,-0.25470947630449703,-0.13841213593854454,-0.06782780924798897,-0.07023969563849565,0.013859458475372533,0.03133352362827155,-0.11379062233668445,-0.017319131153159688,-0.038168011732954775,0.007719622091907042,0.05025104468113296,0.07154488152321371,0.10215646067378621,0.10595469997572489,-0.17347952863309823,0.16679975184420123,0.16045497884180168,0.1187192259967113,0.09218743884629184,-0.053166555391163446,0.08017470755326751,0.1814473671717795,0.04017910068878483,0.09614263849762222,-0.03944189450315574,-0.08546835650570274,0.0895549388273515,0.023705990215178323,0.029566343992399234,-0.09598405767154852,-0.0019796600090194903,0.03811736528129099,0.07115836230182734,0.10566184673007284,0.11704675326682015,0.03811736528129099,0.10566184673007284,0.07115836230182734,0.11704675326682015,0.15313190354100203,0.12948458175267513,0.041425655114723244
